/home/owner//.ICEauthority,.ICEauthority,13002,2017-09-05 06:59:14.99,a72239b9018ac5e658860f0071854897516943ecfd1e2c26fc56221022106e79
/home/owner//.Xauthority,.Xauthority,70,2017-09-05 06:59:13.99,592c2296adf2f4169f4533da762871d945a0d1d7d9885d5c783737435e0e2b30
/home/owner//.bash_history,.bash_history,35891,2017-09-05 08:27:28.99,c9ec2ae3320f99bd72b175134762a3ea5a12a2b755c86f380ca5e399f4ea471d
/home/owner//.bash_logout,.bash_logout,220,2017-06-14 17:11:37.66,26882b79471c25f945c970f8233d8ce29d54e9d5eedcd2884f88affa84a18f56
/home/owner//.bashrc,.bashrc,3870,2017-06-14 10:51:19.66,bab564582afe3394895eab802ce60a0cf4cbfa4922be2361159927ec3be31824
/home/owner//.dmrc,.dmrc,25,2017-06-14 17:14:37.66,90556fb3dd53243b4594ba14f239ec34694565c709a4ea36714e59348a5dec67
/home/owner//.gitconfig,.gitconfig,65,2017-07-10 07:26:03.77,d985ff05dd223ccd685b7f397e3a231e38f2032c586b171e2bd5c0032aa2cc74
/home/owner//.profile,.profile,711,2017-06-14 12:12:09.66,f3cbd4078b08007f1d5dea57548683161a1c806a30193ac6ff0e70357d7fceb2
/home/owner//.sudo_as_admin_successful,.sudo_as_admin_successful,0,2017-06-14 09:48:59.66,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/home/owner//.xinputrc,.xinputrc,131,2017-06-14 11:05:18.66,fefa5b2fe40df65f3bfbd4f26bfa23b757b7a8822d25f78dcfbede54b16dea60
/home/owner//.xsession-errors,.xsession-errors,3946,2017-09-05 06:59:13.99,a7ac458e1c3c3c918935bfa2311ca8f59e70abd3ecff308293ae5598e1364093
/home/owner//.xsession-errors.old,.xsession-errors.old,3946,2017-09-04 08:10:43.99,a7ac458e1c3c3c918935bfa2311ca8f59e70abd3ecff308293ae5598e1364093
/home/owner//UBUNTU-helper,UBUNTU-helper,31,2017-07-21 07:47:06.77,57dcae347987bfb87d325eb47360d3190ba8d1d0d10e74b6e5dd8477d13996fc
/home/owner//examples.desktop,examples.desktop,8980,2017-06-14 17:11:37.66,913b87897ffb6dca07e9f17e280aa8ecb9886dffeda8a15efeafec11dec0d108
/home/owner//java_error_in_WEBIDE_2362.log,java_error_in_WEBIDE_2362.log,108533,2017-07-12 14:34:47.77,8ad5fac68fe0d86d322f422f8491dbb36bdd23b229dd424462d4a8c4ceb52fd3
/home/owner//mail+pass,mail+pass,38,2017-07-24 08:31:55.77,39e172a21e75228a457a21ffd0218034de580c3a9ffb243414afc2f1023cd363
/home/owner//.WebStorm2017.1/system/.home,.home,42,2017-08-09 09:40:42.88,68fcb464c11585727e4b83ffbe109c9f628952f2938e629cb5c02942b35b8ce6
/home/owner//.WebStorm2017.1/system/port.lock,port.lock,0,2017-06-14 09:43:32.66,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
